episode,step,episode_return,cost_per_order,delivered,dropped,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
1108,297124,-478.8409999999998,24.411577777777772,45,45,0.050000000000000044,1.776612401008606,67,29,32,110,74031
1109,297631,112.78100000000181,12.453366197183108,71,47,0.050000000000000044,0.8932222127914429,91,113,303,455,74157
1110,297985,-788.657999999997,27.482338983050848,59,86,0.050000000000000044,1.3242278099060059,81,53,220,311,74246
1111,298279,-304.3280000000003,19.26090625,64,54,0.050000000000000044,1.2072150707244873,78,53,163,259,74319
1112,298447,-496.1029999999998,24.499448979591833,49,52,0.050000000000000044,0.788862943649292,65,40,63,142,74361
1113,298701,-715.9179999999999,28.116208333333322,48,68,0.050000000000000044,1.6059319972991943,65,55,134,204,74425
1114,298914,-261.9099999999996,19.608163265306114,49,36,0.050000000000000044,1.5326532125473022,63,39,111,184,74478
1115,299131,-694.1259999999995,28.260519999999996,50,66,0.050000000000000044,1.668402910232544,74,33,110,189,74532
1116,299460,-89.22299999999984,15.993720588235295,68,51,0.050000000000000044,1.3726898431777954,80,84,165,252,74615
1117,299939,-530.2499999999997,23.858363636363638,55,69,0.050000000000000044,1.4910728931427002,92,83,304,451,74734
1118,300212,-325.59699999999975,19.749952380952386,63,58,0.050000000000000044,1.8222522735595703,74,64,135,224,74803
1119,300278,-387.87699999999995,26.14475757575757,33,30,0.050000000000000044,1.0945713520050049,46,10,10,60,74819
1120,300630,-1344.4569999999972,46.99553658536584,41,104,0.050000000000000044,1.3790897130966187,52,36,264,333,74907
1121,300984,-593.8729999999997,24.606322033898298,59,72,0.050000000000000044,1.7926740646362305,72,72,210,319,74996
1122,301368,-787.0910000000003,29.503745098039207,51,72,0.050000000000000044,1.444655418395996,64,80,240,337,75092
1123,301673,-406.17200000000014,20.293761194029862,67,72,0.050000000000000044,1.3036854267120361,87,69,149,245,75168
1124,301900,-211.4399999999995,18.05627118644067,59,43,0.050000000000000044,1.283778429031372,70,45,112,192,75225
1125,302127,-89.20899999999928,15.783367647058833,68,53,0.050000000000000044,1.3939805030822754,85,48,94,191,75281
1126,302411,-223.83299999999963,17.76413636363638,66,56,0.050000000000000044,1.6583738327026367,86,58,140,239,75352
1127,302635,-515.643,23.534236363636357,55,58,0.050000000000000044,1.443116545677185,70,28,126,199,75408
1128,303016,-927.5679999999994,32.8654693877551,49,79,0.050000000000000044,1.0320606231689453,75,90,216,319,75504
1129,303292,-459.0750000000002,22.287844827586206,58,58,0.050000000000000044,1.0368402004241943,70,68,138,231,75573
1130,303538,-873.4999999999999,35.170487804878036,41,68,0.050000000000000044,1.321908712387085,60,35,151,220,75634
1131,303689,-397.12200000000007,24.06126829268292,41,38,0.050000000000000044,1.3087652921676636,50,40,61,120,75672
1132,303856,-570.0580000000004,28.57046153846153,39,46,0.050000000000000044,1.4955238103866577,52,34,81,146,75714
1133,304214,-168.79600000000053,16.054564102564118,78,61,0.050000000000000044,1.8102068901062012,97,107,154,273,75803
1134,304412,-488.31499999999994,22.915277777777774,54,54,0.050000000000000044,1.073291301727295,72,37,89,165,75853
1135,304537,-507.3410000000001,27.616513513513507,37,40,0.050000000000000044,1.6588678359985352,54,18,53,113,75884
1136,304726,-721.7979999999999,26.892999999999997,56,72,0.050000000000000044,1.2583361864089966,71,39,79,157,75931
1137,305107,-360.92199999999974,19.983415384615387,65,65,0.050000000000000044,1.1478831768035889,91,90,200,314,76026
1138,305310,-975.5239999999995,35.86139130434782,46,82,0.050000000000000044,1.1302495002746582,60,53,90,154,76077
1139,305600,-824.4859999999998,30.97053061224489,49,73,0.050000000000000044,1.7586208581924438,66,31,193,274,76150
1140,305822,-255.65200000000004,17.653060606060606,66,59,0.050000000000000044,1.606768250465393,78,89,55,138,76205
1141,305964,-498.44699999999995,23.54692452830188,53,55,0.050000000000000044,1.5425149202346802,72,24,46,119,76241
1142,306169,-341.2490000000005,19.258983333333337,60,58,0.050000000000000044,1.3125250339508057,82,52,71,162,76292
1143,306523,-754.8139999999987,26.048066666666678,60,85,0.050000000000000044,1.2033621072769165,87,74,193,299,76380
1144,306812,-513.8270000000003,21.98964062500001,64,75,0.050000000000000044,1.6244666576385498,79,61,149,240,76453
1145,307154,-58.512000000000334,15.358026666666676,75,55,0.050000000000000044,1.4619197845458984,91,85,166,273,76538
1146,307560,107.61000000000065,12.298333333333343,72,43,0.050000000000000044,1.1453193426132202,94,121,191,314,76640
1147,307800,-680.0950000000004,27.4304716981132,53,69,0.050000000000000044,1.7597604990005493,63,49,128,204,76700
1148,307932,-491.21399999999977,24.13458823529411,51,54,0.050000000000000044,1.4983268976211548,65,32,35,103,76733
1149,308256,-291.1899999999998,18.25898550724639,69,65,0.050000000000000044,2.2646279335021973,85,107,132,232,76814
1150,308544,-557.6450000000001,23.678839285714282,56,60,0.050000000000000044,0.8869845867156982,70,55,163,243,76886
1151,308751,-614.0450000000005,26.936145833333324,48,58,0.050000000000000044,1.45928955078125,59,37,111,173,76937
1152,308950,-529.3259999999996,24.86257142857142,49,53,0.050000000000000044,1.6429789066314697,60,33,106,174,76987
1153,309314,-23.72999999999921,14.816388888888902,72,56,0.050000000000000044,1.0845990180969238,88,81,195,310,77078
1154,309663,-632.039,25.352438596491226,57,78,0.050000000000000044,1.530145287513733,71,83,195,297,77165
1155,309920,-297.4869999999992,20.62093999999999,50,41,0.050000000000000044,1.5949044227600098,60,53,144,230,77230
1156,310225,-198.3820000000001,16.547303030303034,66,57,0.050000000000000044,1.0450832843780518,90,89,126,239,77306
1157,310618,-753.5349999999994,28.722899999999996,50,67,0.050000000000000044,0.7900371551513672,64,90,239,344,77404
1158,310832,-921.878,33.632936170212766,47,77,0.050000000000000044,1.8668389320373535,66,35,113,185,77458
1159,310988,-633.4139999999995,27.016352941176468,51,64,0.050000000000000044,1.638065218925476,61,37,58,125,77497
1160,311355,-183.32599999999982,16.592800000000008,70,62,0.050000000000000044,1.5026192665100098,89,95,183,293,77588
1161,311710,385.71299999999655,9.9205164835165,91,44,0.050000000000000044,1.1027812957763672,111,92,152,297,77677
1162,312120,-331.43099999999964,17.973909090909107,77,76,0.050000000000000044,1.341805100440979,101,65,244,366,77780
1163,312404,-620.2409999999996,24.6361186440678,59,75,0.050000000000000044,1.2508965730667114,73,40,171,252,77851
1164,312863,-1338.5700000000033,43.89377777777777,45,107,0.050000000000000044,1.5438284873962402,60,64,335,437,77965
1165,313269,344.50999999999743,9.165000000000015,74,26,0.050000000000000044,1.5572633743286133,87,91,228,340,78067
1166,313594,-930.2749999999977,35.53848837209301,43,77,0.050000000000000044,1.1466279029846191,64,49,212,290,78148
1167,313796,-557.7229999999997,27.841536585365848,41,48,0.050000000000000044,0.9424756765365601,52,28,122,179,78199
1168,313997,-299.6049999999997,19.384830508474575,59,48,0.050000000000000044,1.6037172079086304,68,43,90,167,78249
1169,314275,-870.7569999999996,37.89102777777777,36,63,0.050000000000000044,1.5599359273910522,45,65,168,249,78318
1170,314457,-286.6350000000001,19.828207547169804,53,42,0.050000000000000044,1.2254050970077515,63,45,74,159,78364
1171,314650,-429.048,21.72049122807017,57,54,0.050000000000000044,1.388477087020874,69,26,98,172,78412
1172,314976,254.40099999999993,10.64893421052633,76,38,0.050000000000000044,1.4122705459594727,95,103,128,253,78494
1173,315241,-893.3689999999981,36.96535897435896,39,68,0.050000000000000044,2.0797054767608643,72,21,172,251,78560
1174,315527,-658.214,28.431361702127653,47,61,0.050000000000000044,1.5079171657562256,63,29,194,264,78631
1175,315994,-707.6639999999992,27.117851851851842,54,76,0.050000000000000044,1.2057697772979736,75,62,330,438,78748
1176,316424,-754.3689999999976,31.538348837209288,43,69,0.050000000000000044,1.0583710670471191,62,46,322,409,78856
1177,316845,110.26900000000127,12.73219230769232,78,54,0.050000000000000044,1.0729639530181885,96,163,162,288,78961
1178,317135,-230.6819999999994,17.329718750000005,64,45,0.050000000000000044,1.274352788925171,81,51,158,249,79033
1179,317416,-785.9809999999998,29.695980769230765,52,75,0.050000000000000044,2.0075435638427734,67,35,179,254,79104
1180,317695,-647.7759999999995,23.86747692307693,65,78,0.050000000000000044,1.0632275342941284,80,60,139,231,79173
1181,318046,-355.3949999999998,19.67265151515152,66,68,0.050000000000000044,1.36980140209198,85,66,200,301,79261
1182,318349,-15.197000000000068,14.300506849315079,73,54,0.050000000000000044,1.7050398588180542,93,84,126,234,79337
1183,318507,-711.3620000000003,33.4368947368421,38,57,0.050000000000000044,1.6000688076019287,50,32,76,133,79376
1184,318693,-483.87299999999993,22.913803571428577,56,57,0.050000000000000044,0.9645901918411255,74,42,70,153,79423
1185,318997,72.48100000000014,13.217453333333346,75,47,0.050000000000000044,1.7960405349731445,101,82,121,236,79499
1186,319280,-445.21600000000046,22.09955555555555,54,51,0.050000000000000044,1.7693312168121338,70,29,184,260,79570
1187,319605,33.45200000000032,13.712257142857153,70,52,0.050000000000000044,1.220927357673645,84,72,169,283,79651
1188,319859,-636.4760000000002,28.037086956521733,46,58,0.050000000000000044,1.441823124885559,57,20,177,241,79714
1189,320278,-440.58999999999986,21.13183333333334,60,66,0.050000000000000044,1.320212483406067,76,75,268,374,79819
1190,320618,-82.44700000000078,15.473338461538475,65,45,0.050000000000000044,1.2678399085998535,92,80,168,288,79904
1191,320992,-935.059999999999,33.802916666666654,48,80,0.050000000000000044,1.2593621015548706,61,61,252,317,79998
1192,321479,21.530000000000665,14.063648648648664,74,54,0.050000000000000044,1.2665255069732666,98,113,276,420,80119
1193,321815,-562.446999999999,21.87383582089553,67,75,0.050000000000000044,1.6973752975463867,81,65,190,276,80203
1194,322169,-1021.491999999998,34.1033725490196,51,91,0.050000000000000044,1.6801717281341553,66,66,222,314,80292
1195,322424,-312.7069999999996,18.02156000000001,75,64,0.050000000000000044,1.6731209754943848,98,48,109,218,80356
1196,322764,-514.9609999999997,21.61048437500001,64,70,0.050000000000000044,1.2025225162506104,84,67,189,292,80441
1197,322906,-681.5450000000003,26.920499999999993,50,61,0.050000000000000044,1.8237992525100708,61,29,52,119,80476
1198,323079,-47.39500000000034,14.872846153846156,65,36,0.050000000000000044,1.5351622104644775,76,31,66,152,80519
1199,323339,-447.1639999999997,21.657770491803284,61,63,0.050000000000000044,1.2850221395492554,84,72,104,208,80584
1200,323603,281.10899999999896,10.681541176470603,85,38,0.050000000000000044,1.1815743446350098,110,58,96,213,80650
1201,323807,-985.4379999999987,33.007509433962255,53,92,0.050000000000000044,1.0745733976364136,64,36,104,170,80701
1202,324043,432.7869999999996,9.108695121951236,82,34,0.050000000000000044,1.5290454626083374,104,102,30,169,80760
1203,324255,-239.43099999999936,19.629133333333325,45,31,0.050000000000000044,1.4041495323181152,60,40,112,185,80813
1204,324595,114.20299999999958,12.786454545454564,77,50,0.050000000000000044,1.3166624307632446,114,102,124,266,80898
1205,324880,318.9890000000004,10.120132530120495,83,40,0.050000000000000044,1.241783618927002,98,83,104,219,80970
1206,325227,-217.33299999999954,17.05368181818182,66,56,0.050000000000000044,1.2747457027435303,90,78,179,283,81056
1207,325425,-322.2080000000009,18.922176470588244,68,57,0.050000000000000044,1.0183050632476807,91,57,50,152,81106
1208,325820,-914.796,32.74291999999999,50,81,0.050000000000000044,1.379459023475647,73,57,265,373,81205
1209,326047,-342.27199999999965,19.68528813559322,59,49,0.050000000000000044,1.7495148181915283,69,74,84,159,81261
1210,326321,-482.11099999999954,22.381033898305084,59,63,0.050000000000000044,1.4022419452667236,79,32,163,249,81330
1211,326703,-241.85599999999934,17.64645454545455,66,59,0.050000000000000044,1.7109500169754028,82,81,219,327,81425
1212,326850,-563.1989999999998,26.439553191489356,47,55,0.050000000000000044,1.6311595439910889,61,32,54,123,81462
1213,327219,183.93200000000036,11.738891566265073,83,49,0.050000000000000044,1.0773413181304932,97,98,174,296,81554
1214,327426,-75.76899999999989,15.556236111111117,72,53,0.050000000000000044,1.5295661687850952,85,50,72,169,81606
1215,327784,-399.3689999999988,19.514250000000008,68,63,0.050000000000000044,1.5931518077850342,81,37,240,334,81696
1216,328176,-442.78399999999965,21.084369230769234,65,73,0.050000000000000044,1.0819551944732666,84,78,230,335,81794
1217,328462,-329.6400000000001,18.764848484848493,66,57,0.050000000000000044,1.5747435092926025,82,88,116,218,81865
1218,328735,-552.5369999999997,23.969421052631574,57,63,0.050000000000000044,1.401904582977295,70,75,128,224,81933
1219,329036,-261.65999999999974,18.36128571428572,70,64,0.050000000000000044,0.9711956977844238,90,74,137,238,82009
1220,329175,-466.1530000000001,27.039540540540532,37,39,0.050000000000000044,1.340535283088684,51,19,69,124,82043
1221,329337,-533.6520000000002,23.600581818181812,55,58,0.050000000000000044,1.1128933429718018,75,25,62,139,82084
1222,329652,-465.3659999999997,21.71993650793652,63,66,0.050000000000000044,1.7189364433288574,73,41,201,287,82163
1223,329916,-156.13399999999984,15.720771428571444,70,57,0.050000000000000044,1.1979236602783203,101,95,68,181,82229
1224,330322,-377.9489999999991,20.08579032258065,62,61,0.050000000000000044,1.5270174741744995,77,66,263,361,82330
1225,330528,-492.97900000000016,23.837379999999992,50,51,0.050000000000000044,1.518532633781433,66,29,111,180,82382
1226,330879,-818.8899999999986,28.51232142857143,56,78,0.050000000000000044,1.3577866554260254,82,49,220,314,82469
1227,331131,-622.8439999999997,25.876301886792444,53,63,0.050000000000000044,1.3715031147003174,76,36,140,224,82532
1228,331390,-83.89200000000028,15.608314285714293,70,51,0.050000000000000044,1.2715845108032227,82,46,131,223,82597
1229,331811,-548.809,22.8862131147541,61,71,0.050000000000000044,1.5048662424087524,76,70,275,374,82702
1230,332033,-727.5939999999998,27.341740740740736,54,70,0.050000000000000044,1.0920331478118896,66,42,114,188,82758
1231,332336,-760.4779999999996,28.15487272727272,55,75,0.050000000000000044,1.306267261505127,71,36,196,277,82834
1232,332634,-420.0630000000003,20.775550724637682,69,74,0.050000000000000044,1.5674469470977783,82,61,155,253,82908
1233,332989,-606.5599999999993,24.02241935483871,62,74,0.050000000000000044,1.7293314933776855,83,55,217,323,82997
1234,333340,-451.8289999999996,22.317839285714278,56,55,0.050000000000000044,1.3349430561065674,65,83,203,295,83085
1235,333690,117.46900000000134,12.672417721519002,79,51,0.050000000000000044,1.266292691230774,100,109,141,263,83172
1236,333946,-428.5670000000003,21.18363157894737,57,58,0.050000000000000044,1.3175930976867676,78,68,110,201,83236
1237,334275,-660.6360000000003,23.826861538461547,65,74,0.050000000000000044,1.468909740447998,86,54,189,289,83318
1238,334676,-68.3659999999996,15.2940281690141,71,57,0.050000000000000044,1.1786969900131226,82,70,249,357,83419
1239,334971,-110.32699999999966,15.801754098360659,61,49,0.050000000000000044,1.3826769590377808,73,80,142,223,83492
1240,335297,-684.6849999999997,26.386339285714286,56,77,0.050000000000000044,1.8636540174484253,68,53,205,292,83574
1241,335569,-273.57800000000026,18.90351612903226,62,50,0.050000000000000044,1.6157739162445068,70,46,156,242,83642
1242,335765,-826.7329999999998,35.01058974358974,39,63,0.050000000000000044,1.8188045024871826,47,17,132,184,83691
1243,336085,-895.5939999999999,30.512214285714283,56,86,0.050000000000000044,1.7470124959945679,70,59,191,277,83771
1244,336367,-669.0719999999995,24.876262295081972,61,76,0.050000000000000044,1.4171372652053833,88,32,162,256,83841
1245,336606,-214.06799999999987,17.357731343283586,67,49,0.050000000000000044,1.419649600982666,84,45,110,210,83901
1246,336708,-448.1640000000001,23.02044444444444,54,55,0.050000000000000044,1.1384656429290771,69,27,6,78,83927
1247,336964,-682.9109999999997,25.804672413793107,58,71,0.050000000000000044,1.5186749696731567,73,59,124,214,83991
1248,337375,-173.23399999999984,15.918250000000013,72,60,0.050000000000000044,1.3345171213150024,103,96,212,336,84093
1249,337564,-661.4600000000006,25.443103448275863,58,73,0.050000000000000044,1.2080738544464111,82,31,76,167,84141
1250,337881,-59.857000000000106,14.451407894736851,76,54,0.050000000000000044,1.6225457191467285,92,70,155,256,84220
1251,338197,-196.34399999999937,17.023391304347832,69,60,0.050000000000000044,1.622253179550171,81,62,173,268,84299
1252,338499,-1007.9479999999978,33.942313725490195,51,87,0.050000000000000044,1.752004623413086,72,41,189,268,84374
1253,338738,-352.29300000000035,19.07902898550726,69,62,0.050000000000000044,1.5432568788528442,86,69,84,183,84434
1254,339021,-664.3079999999995,25.639457627118645,59,76,0.050000000000000044,1.5807267427444458,76,49,158,246,84505
1255,339269,574.5119999999995,7.09960493827162,81,26,0.050000000000000044,1.5155889987945557,106,100,42,154,84567
1256,339580,-620.7589999999996,26.67497999999999,50,61,0.050000000000000044,1.1845418214797974,76,34,201,287,84645
1257,339826,-511.2089999999998,21.797015625000007,64,64,0.050000000000000044,0.8804718255996704,81,45,120,212,84706
1258,340279,-318.4650000000008,18.82082089552239,67,62,0.050000000000000044,1.5468535423278809,84,122,247,376,84819
1259,340588,169.711,12.20618987341773,79,49,0.050000000000000044,1.0196499824523926,104,105,100,244,84897
1260,341151,-878.1480000000025,28.86479310344827,58,93,0.050000000000000044,1.8452732563018799,80,84,399,524,85037
1261,341567,-1055.5399999999997,35.8027659574468,47,90,0.050000000000000044,1.742404818534851,61,74,281,372,85141
1262,341883,-398.7289999999994,19.356337837837845,74,80,0.050000000000000044,1.3885400295257568,89,91,136,234,85220
1263,342121,-466.5109999999993,23.062240740740734,54,55,0.050000000000000044,1.8734691143035889,68,55,115,196,85280
1264,342366,-463.47300000000007,24.169847826086947,46,46,0.050000000000000044,1.149322748184204,59,20,166,237,85341
1265,342756,-663.7919999999993,24.86186666666667,60,74,0.050000000000000044,1.5600186586380005,80,102,208,323,85439
1266,343197,-450.87499999999966,20.750538461538465,65,71,0.050000000000000044,1.2861841917037964,94,138,209,318,85549
1267,343590,-656.5929999999987,25.499362068965514,58,77,0.050000000000000044,1.0643056631088257,68,62,263,361,85647
1268,343936,-418.5580000000005,20.899174603174608,63,66,0.050000000000000044,1.4443374872207642,86,69,191,305,85734
1269,344369,-1231.6789999999912,41.737533333333324,45,104,0.050000000000000044,1.4618029594421387,58,26,349,419,85842
1270,344561,-463.8579999999998,21.804633333333335,60,59,0.050000000000000044,1.5909841060638428,87,47,58,156,85890
1271,344811,-715.7010000000008,27.3549298245614,57,76,0.050000000000000044,1.5629074573516846,71,32,147,229,85952
1272,345015,-485.812,25.966634146341455,41,43,0.050000000000000044,1.146024465560913,58,28,118,186,86003
1273,345288,-816.25,27.790677966101697,59,84,0.050000000000000044,1.612305760383606,79,34,160,245,86072
1274,345464,-774.5189999999999,30.186854166666663,48,75,0.050000000000000044,1.207787275314331,66,55,55,126,86116
1275,345727,-571.946999999999,23.422174603174607,63,80,0.050000000000000044,0.9027736783027649,71,57,135,219,86181
1276,345944,-267.3419999999998,18.159880597014936,67,59,0.050000000000000044,1.7761783599853516,91,63,63,165,86236
1277,346203,-295.83399999999995,18.62345161290323,62,58,0.050000000000000044,1.32175874710083,78,63,118,221,86300
1278,346460,-555.1009999999992,25.90710416666666,48,55,0.050000000000000044,1.8888444900512695,66,35,156,231,86365
1279,346695,-612.8430000000001,24.676482142857143,56,70,0.050000000000000044,1.527845025062561,79,60,96,183,86423
1280,347057,-352.88300000000027,18.878075757575765,66,64,0.050000000000000044,1.276545763015747,86,83,193,315,86514
1281,347428,-254.10899999999967,17.719523076923082,65,58,0.050000000000000044,1.547662615776062,94,43,234,344,86607
1282,347831,-459.26100000000014,21.240318181818182,66,75,0.050000000000000044,1.9985415935516357,78,85,240,360,86707
1283,348129,-732.2789999999999,26.48015517241379,58,77,0.050000000000000044,1.3234881162643433,93,62,143,249,86782
1284,348378,-55.56399999999957,14.925888888888899,72,53,0.050000000000000044,1.7741988897323608,93,66,90,193,86844
1285,348698,1145.5420000000036,2.6426875000000196,96,8,0.050000000000000044,1.6641449928283691,103,141,76,207,86924
1286,349041,-146.7170000000002,15.826164556962038,79,64,0.050000000000000044,1.1045825481414795,103,95,145,265,87010
1287,349238,-824.577,28.707218181818178,55,80,0.050000000000000044,1.5548489093780518,84,45,68,166,87059
1288,349575,-538.4729999999994,22.322344262295086,61,65,0.050000000000000044,1.2084531784057617,89,67,181,276,87143
1289,349780,-1054.070999999998,36.00002083333333,48,87,0.050000000000000044,1.7738070487976074,69,29,107,184,87195
1290,350050,-506.2519999999995,23.10037931034482,58,61,0.050000000000000044,1.3081071376800537,77,50,143,228,87262
1291,350290,-617.6989999999997,24.345915254237287,59,67,0.050000000000000044,1.7459702491760254,72,39,129,205,87322
1292,350411,-416.3650000000001,22.83739583333333,48,45,0.050000000000000044,1.100907564163208,72,32,17,90,87352
1293,350803,-257.6889999999988,18.643711864406786,59,55,0.050000000000000044,1.3390566110610962,77,44,271,368,87450
1294,351138,-887.8699999999988,27.71460317460318,63,94,0.050000000000000044,1.4831953048706055,103,47,185,299,87534
1295,351372,-588.2739999999997,23.455566666666666,60,65,0.050000000000000044,1.408189296722412,79,61,94,181,87593
1296,351705,-900.078999999999,32.40875510204081,49,81,0.050000000000000044,1.5086119174957275,66,62,205,284,87676
1297,352085,-103.40699999999931,15.525784810126595,79,66,0.050000000000000044,1.706599235534668,103,90,187,308,87771
1298,352285,-365.3629999999997,21.311188679245284,53,47,0.050000000000000044,1.5422087907791138,75,38,87,168,87821
1299,352555,-593.2040000000001,24.044535714285708,56,61,0.050000000000000044,1.6685028076171875,72,27,171,253,87888
1300,353057,-717.4799999999996,26.660000000000004,57,83,0.050000000000000044,1.3479334115982056,78,138,286,429,88014
1301,353511,-342.9739999999992,19.596032258064522,62,66,0.050000000000000044,1.674721598625183,81,71,302,421,88127
1302,353696,-225.4309999999998,18.955867924528295,53,39,0.050000000000000044,1.392305850982666,64,44,77,149,88174
1303,353984,-503.9319999999998,23.950581818181814,55,60,0.050000000000000044,0.9927025437355042,64,59,165,247,88246
1304,354289,-476.83899999999926,21.984428571428577,63,64,0.050000000000000044,1.158397912979126,80,43,182,272,88322
1305,354647,-36.213000000002125,14.781136986301384,73,53,0.050000000000000044,1.1517829895019531,94,45,219,324,88411
1306,354952,-37.7369999999996,14.541191780821928,73,58,0.050000000000000044,1.1590116024017334,97,85,123,228,88488
1307,355230,-90.31499999999981,14.746768292682939,82,58,0.050000000000000044,1.064490556716919,108,62,108,226,88557
1308,355421,-699.6330000000003,29.748955555555543,45,61,0.050000000000000044,1.3698097467422485,67,31,93,170,88605
1309,355738,-473.7830000000002,22.241406779661016,59,69,0.050000000000000044,1.0201274156570435,94,69,154,264,88684
1310,356059,499.69399999999933,8.12937209302327,86,34,0.050000000000000044,1.323765516281128,103,100,118,239,88764
1311,356419,100.35699999999727,12.969506666666684,75,46,0.050000000000000044,1.31221604347229,96,71,193,303,88854
1312,356851,-745.0880000000013,27.593054545454546,55,86,0.050000000000000044,1.24696946144104,85,100,247,367,88962
1313,357336,-296.08699999999914,18.581098360655748,61,60,0.050000000000000044,1.221172571182251,87,134,264,401,89084
1314,357659,-721.4659999999988,27.22707142857143,56,80,0.050000000000000044,1.501563310623169,76,72,175,256,89164
1315,357896,-248.8779999999999,18.226939393939396,66,52,0.050000000000000044,1.197594404220581,78,69,90,181,89224
1316,358171,-1101.2999999999988,38.14282608695652,46,89,0.050000000000000044,1.3062422275543213,64,38,173,250,89292
1317,358495,-658.6419999999998,24.691898305084752,59,75,0.050000000000000044,1.9228150844573975,76,66,182,265,89373
1318,358788,-135.55999999999992,16.073623188405804,69,52,0.050000000000000044,2.173596143722534,84,61,148,245,89447
1319,359234,66.92200000000079,13.103000000000012,76,54,0.050000000000000044,1.2212308645248413,106,115,225,365,89558
1320,359482,-849.9410000000003,34.72148780487804,41,67,0.050000000000000044,1.5522139072418213,69,43,136,214,89620
1321,359628,-65.07199999999999,14.532960000000012,75,53,0.050000000000000044,1.1585347652435303,91,45,10,102,89657
1322,359747,-377.83999999999986,21.137999999999995,55,49,0.050000000000000044,1.1185336112976074,72,22,25,98,89686
1323,360105,-291.5819999999994,18.165098591549306,71,67,0.050000000000000044,1.557470440864563,91,81,186,298,89776
1324,360425,-693.8639999999994,25.19780645161291,62,82,0.050000000000000044,1.1456851959228516,82,78,160,261,89856
1325,360690,-821.9569999999999,33.07379545454545,44,69,0.050000000000000044,1.570946216583252,54,40,171,231,89922
1326,361032,-642.9720000000004,27.017039999999994,50,62,0.050000000000000044,1.3329037427902222,63,67,212,293,90008
1327,361304,-954.6419999999998,30.05105084745763,59,93,0.050000000000000044,1.116989254951477,78,31,163,250,90076
1328,361660,-598.2279999999989,23.32335483870968,62,74,0.050000000000000044,1.7738769054412842,86,52,218,319,90165
1329,361837,-691.4129999999999,29.346733333333326,45,60,0.050000000000000044,1.2600890398025513,66,30,81,155,90209
1330,362066,19.90700000000036,13.94768055555556,72,45,0.050000000000000044,1.9102623462677002,93,50,86,186,90266
1331,362236,-444.1560000000002,20.69628571428572,63,68,0.050000000000000044,1.318149447441101,84,57,29,120,90309
1332,362461,-64.01599999999954,15.73901538461539,65,40,0.050000000000000044,1.5139532089233398,80,47,98,185,90365
1333,362864,-896.2779999999998,31.12515384615384,52,83,0.050000000000000044,1.6907284259796143,70,56,277,371,90466
1334,363056,167.36099999999988,11.31984285714287,70,40,0.050000000000000044,1.0957403182983398,94,73,25,132,90514
1335,363395,-581.1450000000004,21.772945205479463,73,90,0.050000000000000044,1.321213722229004,103,64,172,295,90598
1336,363657,-807.6859999999995,27.167873015873024,63,89,0.050000000000000044,1.3666927814483643,86,65,111,208,90664
1337,364048,-621.508999999998,23.42736065573771,61,73,0.050000000000000044,1.2064037322998047,93,54,244,350,90762
1338,364268,-703.4760000000003,31.002047619047612,42,59,0.050000000000000044,1.8080066442489624,56,25,139,205,90817
1339,364619,-561.1050000000004,24.012543859649124,57,63,0.050000000000000044,1.936086654663086,69,43,239,317,90904
1340,364902,-389.5369999999998,20.45140322580645,62,56,0.050000000000000044,1.2494444847106934,78,50,155,245,90975
1341,365282,-649.0579999999992,26.47015384615384,52,70,0.050000000000000044,1.2052488327026367,72,47,261,351,91070
1342,365553,-687.2399999999998,27.224999999999998,52,66,0.050000000000000044,2.129760265350342,78,39,154,238,91138
1343,365762,-259.5310000000002,18.12601428571429,70,56,0.050000000000000044,1.3618810176849365,84,54,71,158,91190
1344,366054,-665.2610000000003,25.2391551724138,58,72,0.050000000000000044,1.8014917373657227,91,62,139,241,91263
1345,366167,-282.7639999999998,21.309599999999996,40,29,0.050000000000000044,1.8023958206176758,55,20,38,95,91291
1346,366345,-228.2199999999998,18.136190476190475,63,48,0.050000000000000044,1.3573495149612427,79,35,64,147,91336
1347,366634,-526.8039999999992,24.69927999999999,50,54,0.050000000000000044,1.3906373977661133,62,43,184,256,91408
1348,366974,-231.28599999999923,17.531536231884065,69,62,0.050000000000000044,1.6548155546188354,87,92,161,264,91493
1349,367166,-469.58899999999966,25.661372093023253,43,46,0.050000000000000044,1.0177918672561646,54,23,115,178,91541
1350,367495,-1298.0349999999971,44.54848837209301,43,100,0.050000000000000044,1.5221062898635864,51,33,245,310,91623
1351,367908,144.44899999999876,12.034108433734954,83,54,0.050000000000000044,1.5183919668197632,103,138,172,303,91727
1352,368241,-360.05600000000015,19.34120634920636,63,62,0.050000000000000044,1.310067057609558,96,81,156,271,91810
1353,368447,-679.6599999999997,25.875714285714285,56,71,0.050000000000000044,1.477698802947998,96,48,62,165,91861
1354,368744,-782.0459999999991,28.095381818181817,55,78,0.050000000000000044,1.4134083986282349,68,49,180,263,91936
1355,369061,141.46199999999928,12.496906666666678,75,44,0.050000000000000044,1.4905842542648315,97,93,127,241,92015
1356,369183,-623.4659999999999,27.208081632653055,49,61,0.050000000000000044,2.1282992362976074,62,33,27,102,92045
1357,369536,-181.84499999999858,16.55260563380283,71,56,0.050000000000000044,1.3190377950668335,95,97,161,280,92134
1358,369751,-342.2790000000002,20.36218644067797,59,52,0.050000000000000044,1.0459444522857666,82,42,91,182,92187
