episode,step,episode_return,epsilon,loss,assign_actions,charge_actions,noop_actions,charge_open_steps,train_updates
353,23047,-489.44500000000005,0.45263375000000006,1.6603543758392334,34,5,10,46,5512
354,23109,66.25199999999964,0.45116124999999996,1.1590983867645264,51,6,5,58,5528
355,23156,-79.13600000000001,0.45004500000000003,1.100497841835022,38,4,5,44,5540
356,23219,-177.4080000000001,0.44854875000000005,1.1488503217697144,42,8,13,59,5555
357,23270,-322.70500000000004,0.44733750000000005,0.6594582796096802,40,9,2,48,5568
358,23334,-438.355,0.4458175,1.6205650568008423,45,7,12,59,5584
359,23387,-8.359000000000094,0.4445587500000001,0.8109114766120911,42,7,4,48,5597
360,23452,-180.894,0.44301499999999994,1.2121049165725708,49,9,7,58,5614
361,23501,-303.8210000000001,0.44185125000000003,1.137141466140747,36,2,11,48,5626
362,23536,-93.275,0.44101999999999997,1.1573573350906372,31,2,2,34,5635
363,23600,-249.88199999999998,0.4395,0.8433741331100464,41,7,16,61,5651
364,23642,-198.58300000000003,0.4385025,0.7850226759910583,34,4,4,41,5661
365,23684,-93.5800000000001,0.43750500000000003,0.9146665334701538,39,2,1,41,5672
366,23733,-344.327,0.43634125,1.3028494119644165,42,3,4,46,5684
367,23801,-146.06500000000003,0.43472625,1.358188509941101,53,8,7,63,5701
368,23862,-469.4839999999999,0.4332775,1.2676079273223877,40,5,16,58,5716
369,23943,-130.92200000000003,0.4313537500000001,1.2925164699554443,54,16,11,74,5736
370,24006,-616.236,0.4298575000000001,1.7741609811782837,35,6,22,59,5752
371,24066,-221.35100000000003,0.4284325,1.0754200220108032,42,4,14,56,5767
372,24142,-177.01800000000003,0.42662750000000005,1.2138463258743286,44,7,25,73,5786
373,24209,-242.94500000000014,0.42503625,0.8151012659072876,46,9,12,65,5803
374,24267,-144.683,0.4236587500000001,0.9849891662597656,42,7,9,54,5817
375,24354,-138.46400000000008,0.42159250000000004,1.1629396677017212,44,5,38,85,5839
376,24403,-487.21900000000005,0.42042875,0.7689712047576904,41,6,2,46,5851
377,24457,-340.665,0.41914625000000005,1.0972485542297363,39,3,12,54,5865
378,24514,-301.46900000000005,0.4177925,1.0807390213012695,43,4,10,55,5879
379,24612,-441.29200000000026,0.4154650000000001,0.9070918560028076,48,11,39,92,5904
380,24665,-444.7110000000001,0.41420625,1.1437143087387085,41,4,8,51,5917
381,24703,-78.66700000000012,0.4133037500000001,1.3110963106155396,35,3,0,35,5926
382,24760,-129.877,0.41195000000000004,1.2694306373596191,42,4,11,54,5941
383,24816,-65.93099999999987,0.4106200000000001,1.2234936952590942,45,6,5,51,5955
384,24866,-271.10300000000007,0.4094325,1.1373018026351929,37,4,9,47,5967
385,24931,-262.62200000000007,0.40788875,0.6912269592285156,46,5,14,60,5983
386,24982,-3.174000000000035,0.4066775,1.144813895225525,36,1,14,51,5996
387,25048,-456.83699999999993,0.4051100000000001,0.7857245206832886,36,6,24,64,6013
388,25088,-264.07300000000004,0.4041600000000001,1.1525614261627197,34,4,2,38,6023
389,25144,-153.4240000000001,0.40283,1.020306944847107,45,9,2,52,6037
390,25213,-301.8979999999999,0.40119125,1.017412781715393,44,8,17,63,6054
391,25254,-314.257,0.4002175000000001,1.0859700441360474,35,2,4,40,6064
392,25298,-108.619,0.39917250000000004,0.9270002841949463,36,2,6,43,6075
393,25345,-218.85700000000008,0.39805625,1.0664234161376953,36,4,7,46,6087
394,25420,-131.80800000000013,0.39627500000000004,0.9657806158065796,48,9,18,67,6106
395,25491,-431.0819999999999,0.39458875000000004,1.019683599472046,45,9,17,67,6123
396,25549,-19.920999999999957,0.39321125,1.0229164361953735,42,4,12,57,6138
397,25631,-308.7650000000001,0.39126375,1.7742236852645874,47,8,27,78,6158
398,25696,-334.8209999999999,0.38972000000000007,1.4183820486068726,40,6,19,62,6175
399,25742,-243.68099999999998,0.3886275000000001,0.8176243305206299,32,5,9,45,6186
400,25808,-457.5640000000001,0.38706000000000007,1.4168248176574707,42,3,21,64,6203
401,25895,-611.7919999999999,0.38499375,0.8433330655097961,57,12,18,78,6224
402,25938,-168.34000000000003,0.38397250000000005,0.6939018964767456,35,2,6,43,6235
403,25987,-4.175000000000054,0.38280875000000003,1.4301025867462158,41,3,5,48,6247
404,26048,-714.8040000000001,0.38136000000000003,1.0735397338867188,40,5,16,57,6263
405,26109,-229.7280000000001,0.37991125000000003,1.0306988954544067,43,4,14,59,6278
406,26154,-296.05799999999994,0.37884249999999997,1.259906530380249,38,2,5,43,6289
407,26219,-384.80999999999995,0.37729875,0.923235297203064,46,5,14,64,6305
408,26267,-227.55199999999996,0.37615875,1.332549810409546,37,3,8,46,6317
409,26343,-465.9489999999999,0.37435375000000004,0.8058485984802246,38,5,33,75,6336
410,26395,-241.61199999999985,0.37311875000000005,0.6785835027694702,37,5,10,49,6349
411,26465,-129.2260000000001,0.37145625000000004,0.7548336982727051,49,10,11,63,6367
412,26506,-113.58300000000008,0.37048250000000005,1.3988839387893677,35,1,5,40,6377
413,26616,-215.7290000000001,0.36787000000000003,1.420559048652649,57,12,41,102,6405
414,26685,-836.525,0.36623125,1.019257664680481,40,5,24,66,6422
415,26726,-138.13199999999998,0.3652575,1.0866973400115967,31,5,5,40,6432
416,26795,-374.6940000000002,0.36361875,1.1147656440734863,40,4,25,67,6449
417,26835,-249.99500000000006,0.36266875,1.4816193580627441,36,3,1,39,6459
418,26899,-295.9549999999999,0.36114875,1.5325260162353516,45,10,9,60,6475
419,27000,-695.4110000000001,0.35875,1.2267019748687744,47,6,48,99,6501
420,27074,-988.5589999999999,0.35699250000000005,1.525479793548584,47,9,18,66,6519
421,27146,-269.308,0.35528250000000006,1.1264762878417969,45,8,19,68,6537
422,27199,-409.04200000000014,0.3540237500000001,1.2197660207748413,36,3,14,52,6550
423,27262,-420.6760000000003,0.3525275,1.3809239864349365,37,2,24,62,6566
424,27316,-406.2249999999999,0.35124500000000003,0.9300186634063721,36,3,15,52,6580
425,27369,-349.009,0.34998625000000005,1.0066016912460327,37,3,13,52,6593
426,27437,-436.641,0.34837125,1.0249719619750977,42,4,22,67,6610
427,27502,-94.98899999999993,0.34682750000000007,1.6288713216781616,42,3,20,64,6626
428,27560,-311.44500000000005,0.34545000000000003,1.0003300905227661,40,5,13,56,6641
429,27617,-275.932,0.3440962500000001,1.314355731010437,45,4,8,54,6655
430,27672,-406.366,0.34279000000000004,1.0487086772918701,37,4,14,53,6669
431,27751,-568.392,0.34091375,1.0075626373291016,47,7,25,75,6688
432,27797,-173.23999999999995,0.33982124999999996,1.4690725803375244,34,1,11,46,6700
433,27871,-125.92999999999995,0.33806375,1.9393080472946167,47,10,17,72,6718
434,27928,-99.2750000000002,0.33670999999999995,0.868794322013855,33,2,22,57,6733
435,27978,-74.9030000000001,0.33552250000000006,1.2628262042999268,37,5,8,48,6745
436,28061,-260.53900000000004,0.3335512500000001,1.266548991203308,45,10,28,81,6766
437,28114,-59.14000000000006,0.3322925000000001,1.3321820497512817,34,3,16,52,6779
438,28169,-120.01000000000003,0.33098625000000004,1.4259663820266724,42,6,7,53,6793
439,28253,-59.73100000000015,0.32899125000000007,0.9769287109375,48,9,27,77,6814
440,28341,-545.5190000000001,0.32690125000000003,1.5708352327346802,52,14,22,80,6836
441,28426,-376.04300000000006,0.3248825000000001,0.8303326964378357,52,11,22,79,6857
442,28525,-658.6040000000005,0.32253125000000005,1.3409761190414429,53,6,40,96,6882
443,28574,-205.59900000000005,0.32136750000000003,1.1377559900283813,35,5,9,47,6894
444,28627,-79.61999999999995,0.32010875000000005,1.470378041267395,40,4,9,51,6907
445,28675,-33.46800000000002,0.31896875,1.7070293426513672,37,3,8,47,6919
446,28750,-190.3449999999999,0.31718750000000007,0.8746625185012817,42,6,27,74,6938
447,28847,-620.408,0.31488375,1.2863472700119019,45,7,45,94,6962
448,28914,-202.13799999999992,0.3132925000000001,1.3286333084106445,40,4,23,65,6979
449,28973,-130.137,0.31189125000000006,0.9490615129470825,42,7,10,55,6994
450,29030,-437.0230000000002,0.3105375,1.6226803064346313,39,3,15,56,7008
451,29088,-204.51599999999996,0.3091600000000001,1.7345752716064453,39,7,12,54,7023
452,29148,-189.918,0.307735,1.2866145372390747,40,3,17,58,7038
453,29227,-394.491,0.30585875000000007,0.7808734774589539,41,5,33,78,7057
454,29279,-319.09000000000003,0.30462374999999997,1.6217180490493774,39,3,10,50,7070
455,29372,-115.84199999999989,0.3024150000000001,0.9696670770645142,52,6,35,89,7094
456,29459,-430.39099999999996,0.30034875000000005,1.1998189687728882,42,4,41,86,7115
457,29548,-616.6820000000002,0.29823500000000003,1.6523780822753906,45,8,36,85,7138
458,29600,-344.95499999999987,0.29700000000000004,1.2264288663864136,41,3,8,50,7151
459,29720,-761.4379999999998,0.29415,0.6135130524635315,54,14,52,110,7181
460,29795,-280.48199999999997,0.29236875000000007,1.5685548782348633,36,5,34,71,7199
461,29867,-385.48199999999986,0.2906587500000001,0.7094545960426331,44,3,25,70,7217
462,29962,-1045.701,0.2884025,1.3126153945922852,40,3,52,92,7241
463,30021,-234.47299999999998,0.28700125,1.013790249824524,33,1,25,59,7256
464,30064,-430.44100000000003,0.28598,1.050904393196106,33,3,7,41,7267
465,30159,-525.3500000000001,0.28372375000000005,1.180479645729065,50,6,39,90,7290
466,30237,-511.5170000000002,0.28187125000000013,1.0903078317642212,53,9,16,73,7310
467,30339,-311.15999999999997,0.27944875,1.3835878372192383,48,8,46,98,7335
468,30419,-631.0980000000006,0.27754875,0.955454409122467,38,3,39,79,7355
469,30476,-259.14,0.27619499999999997,0.9309086799621582,38,3,16,55,7370
470,30521,-78.6800000000001,0.2751262500000001,1.1107585430145264,35,2,8,45,7381
471,30607,-603.8120000000001,0.27308374999999996,0.6356251239776611,44,10,32,81,7402
472,30705,-479.98800000000034,0.27075625000000003,1.626826286315918,55,9,34,92,7427
473,30795,-837.3969999999996,0.26861875,1.133772611618042,42,5,43,86,7449
474,30857,-33.28300000000034,0.26714625000000003,1.076102375984192,35,1,26,62,7465
475,30953,-213.69500000000016,0.2648662500000001,0.9588861465454102,51,10,35,89,7489
476,30995,11.934999999999974,0.2638687500000001,1.1441949605941772,36,3,3,41,7499
477,31078,-424.51800000000026,0.2618975,1.2527029514312744,35,3,45,80,7520
478,31156,-369.84700000000004,0.26004499999999997,1.5705159902572632,40,5,33,75,7540
479,31213,-334.07300000000004,0.25869125000000004,1.4012565612792969,37,2,18,56,7554
480,31306,-438.1370000000003,0.25648250000000006,0.6106380820274353,48,7,38,90,7577
481,31374,-345.91900000000004,0.2548675,1.057950735092163,42,3,23,66,7594
482,31451,-294.52299999999997,0.2530387500000001,0.7872462272644043,38,3,36,76,7613
483,31532,-241.21400000000003,0.2511150000000001,2.009063243865967,44,5,32,79,7634
484,31582,11.854000000000013,0.24992750000000008,0.687737226486206,35,2,13,50,7646
485,31657,-393.06500000000005,0.24814625,0.979508638381958,41,8,26,72,7665
486,31771,-386.5120000000003,0.24543875000000004,1.4584847688674927,44,6,64,112,7693
487,31845,-402.88399999999984,0.24368125000000007,1.601792573928833,50,8,16,70,7712
488,31929,-216.19299999999998,0.2416862500000001,1.684893012046814,43,9,32,76,7733
489,32039,-311.3219999999999,0.23907375000000008,1.0419293642044067,43,5,62,106,7760
490,32184,-791.8739999999998,0.23563,0.917323887348175,53,15,77,131,7797
491,32258,-470.13900000000035,0.23387250000000004,1.36467707157135,37,3,34,72,7815
492,32342,-386.1590000000003,0.23187750000000007,1.1979892253875732,40,2,42,82,7836
493,32406,-481.5690000000001,0.2303575,1.3093969821929932,37,3,24,63,7852
494,32508,-512.4620000000002,0.2279350000000001,1.151971459388733,38,5,59,100,7878
495,32581,-454.32199999999995,0.22620125000000002,1.3142303228378296,36,4,33,72,7896
496,32669,-181.5150000000002,0.22411124999999998,0.755091667175293,47,6,35,84,7918
497,32756,-212.94199999999992,0.22204500000000005,1.4343876838684082,39,4,44,83,7940
498,32812,-276.1609999999999,0.220715,0.8888636827468872,34,3,19,54,7954
499,32913,-779.8740000000003,0.21831625,1.8056870698928833,42,9,50,94,7979
500,32959,-318.912,0.21722375000000005,0.7522608637809753,34,2,10,45,7990
501,33002,-53.34699999999999,0.21620250000000008,0.8586176037788391,33,3,7,43,8001
502,33081,-310.236,0.21432625000000005,1.4746136665344238,41,6,32,76,8021
503,33187,-678.9100000000001,0.21180875,0.9870879054069519,52,6,48,101,8047
504,33257,-491.2049999999999,0.2101462500000001,1.280773639678955,40,2,28,68,8065
505,33358,-540.5890000000003,0.20774750000000008,1.287387728691101,52,14,35,88,8090
506,33466,-257.0709999999999,0.20518250000000005,1.1797221899032593,47,7,54,103,8117
507,33549,-580.5800000000003,0.20321124999999995,1.288630485534668,35,5,43,81,8138
508,33653,-395.2710000000001,0.2007412500000001,1.3457962274551392,39,5,60,100,8164
509,33770,-592.9910000000004,0.19796250000000004,1.1187933683395386,39,6,72,115,8193
510,33827,-424.0110000000001,0.1966087500000001,1.3693336248397827,37,1,19,56,8207
511,33938,-488.8990000000002,0.1939725,1.5103673934936523,43,4,64,108,8235
512,34002,-219.4960000000001,0.19245250000000003,1.4973087310791016,34,2,28,63,8251
513,34163,-567.849,0.18862875,1.2426807880401611,65,27,69,136,8291
514,34346,-562.2180000000003,0.18428250000000002,1.417395830154419,52,13,118,173,8337
515,34438,-56.29999999999969,0.18209750000000002,1.1676979064941406,45,6,41,87,8360
516,34488,-325.3629999999999,0.18091000000000002,1.8515708446502686,32,1,17,49,8373
517,34642,-747.5529999999999,0.17725250000000004,1.5443267822265625,56,16,82,139,8411
518,34757,-476.406,0.17452125000000007,1.9376270771026611,45,6,64,114,8440
519,34853,-249.49599999999995,0.17224125,1.2586188316345215,46,6,44,90,8464
520,34963,-512.5830000000003,0.16962875,1.2328367233276367,38,4,68,107,8491
521,35066,-586.8950000000002,0.1671825,1.7741189002990723,41,6,56,99,8517
522,35190,-650.3400000000001,0.16423750000000004,0.7038212418556213,58,7,59,118,8548
523,35303,-683.6030000000001,0.16155375000000005,1.0512571334838867,43,7,63,107,8576
524,35423,-259.02100000000013,0.15870375000000003,0.8127394914627075,49,10,61,113,8606
525,35572,-276.71400000000006,0.1551650000000001,1.017586350440979,52,15,82,139,8644
526,35693,-263.3690000000001,0.15229125,1.86887788772583,44,4,73,120,8674
527,35819,-447.9180000000007,0.14929875000000004,0.8928616642951965,45,8,73,122,8705
528,35903,-814.3679999999997,0.14730375000000007,1.3980720043182373,42,6,36,81,8726
529,36005,-249.804,0.14488125000000007,0.9255449771881104,40,3,59,101,8752
530,36077,-234.40300000000008,0.14317125000000008,1.2937089204788208,37,2,33,71,8770
531,36276,-1124.659999999999,0.13844500000000004,1.0386009216308594,62,12,125,192,8820
532,36439,-1029.3939999999998,0.13457375000000005,1.0507184267044067,63,21,79,143,8860
533,36612,-647.2149999999999,0.13046500000000005,1.8065606355667114,57,10,106,165,8904
534,36807,-145.25500000000005,0.12583375000000008,1.1240923404693604,52,17,126,185,8952
535,36957,-309.68000000000023,0.12227125000000005,1.4035862684249878,56,7,87,144,8990
536,37103,-553.2470000000003,0.11880374999999999,1.5712491273880005,64,28,54,120,9026
537,37245,-593.5140000000001,0.1154312500000001,0.9811238646507263,46,9,87,133,9062
538,37447,-841.1129999999998,0.11063375000000009,1.1526143550872803,51,16,135,190,9112
539,37614,-710.2889999999992,0.10666750000000003,1.2374842166900635,43,5,119,165,9154
540,37754,-528.9010000000002,0.10334250000000011,1.32184898853302,46,8,86,132,9189
541,37901,-249.44899999999993,0.09985125000000006,0.678085207939148,44,4,99,145,9226
542,38044,-489.51800000000003,0.09645500000000007,1.0701866149902344,41,6,96,137,9262
543,38222,-763.5249999999992,0.09222750000000002,1.320099115371704,50,10,118,169,9306
544,38498,-780.4179999999992,0.08567250000000004,1.632466435432434,63,33,180,247,9375
545,38595,-317.783,0.08336874999999999,1.3886680603027344,38,7,52,92,9399
546,38823,-556.5149999999998,0.07795375000000004,1.636998176574707,62,21,145,212,9456
547,38949,-415.27700000000004,0.07496125000000009,1.0053783655166626,57,13,56,116,9488
548,39039,-230.05599999999993,0.07282374999999996,1.4817166328430176,37,8,45,84,9510
549,39137,-725.2720000000008,0.07049625000000004,1.126481533050537,47,5,46,94,9535
550,39386,-1118.1519999999962,0.06458249999999999,1.0492383241653442,85,29,135,223,9597
551,39731,-1043.461000000001,0.05638874999999999,1.070149540901184,83,23,239,326,9683
552,40052,-1006.8259999999973,0.050000000000000044,1.8376171588897705,53,22,246,310,9764
553,40217,-725.2259999999994,0.050000000000000044,0.9461969137191772,58,19,88,148,9805
554,40529,-982.1349999999994,0.050000000000000044,1.2565436363220215,41,29,242,301,9883
555,40761,-851.9309999999995,0.050000000000000044,0.7003125548362732,47,16,169,217,9941
556,40977,-724.9049999999993,0.050000000000000044,1.1224815845489502,47,10,159,206,9995
557,41188,-905.2849999999992,0.050000000000000044,0.9718905091285706,53,12,146,201,10048
558,41398,-1151.5689999999956,0.050000000000000044,1.0229684114456177,62,23,125,189,10100
559,41713,-1342.3559999999975,0.050000000000000044,1.6233117580413818,55,41,219,277,10179
560,41987,-667.383999999999,0.050000000000000044,0.9968361258506775,48,22,204,259,10247
561,42263,-739.9370000000004,0.050000000000000044,1.215701699256897,60,32,184,253,10316
562,42538,-1071.698999999998,0.050000000000000044,1.2438020706176758,50,19,206,258,10385
563,42843,-525.3969999999991,0.050000000000000044,1.6083972454071045,81,33,191,278,10461
564,43047,-679.1499999999997,0.050000000000000044,0.8866795301437378,44,13,147,197,10512
565,43226,-683.5980000000004,0.050000000000000044,0.5842288732528687,41,23,115,158,10557
566,43601,-527.7579999999986,0.050000000000000044,1.2949801683425903,72,68,235,314,10651
567,43853,-723.9890000000005,0.050000000000000044,0.9833404421806335,41,16,195,248,10714
568,43969,-431.268,0.050000000000000044,1.0812071561813354,40,11,65,105,10743
569,44158,-173.42700000000053,0.050000000000000044,1.4305907487869263,50,28,111,171,10790
570,44357,245.5610000000003,0.050000000000000044,1.495082139968872,82,67,50,137,10840
571,44682,-1433.0809999999951,0.050000000000000044,1.1272622346878052,50,27,248,301,10921
572,44896,-533.4879999999996,0.050000000000000044,1.5319273471832275,62,31,121,185,10975
573,45151,-939.4189999999995,0.050000000000000044,1.1538094282150269,56,33,166,227,11038
574,45426,112.52200000000003,0.050000000000000044,0.8550533056259155,87,93,95,190,11107
575,45680,-634.231,0.050000000000000044,0.8062804937362671,80,46,128,217,11171
576,45925,-698.1089999999983,0.050000000000000044,1.4331053495407104,84,69,92,176,11232
577,46195,-415.6229999999995,0.050000000000000044,1.3075884580612183,64,55,151,236,11299
578,46479,-392.4220000000002,0.050000000000000044,1.6571130752563477,67,77,140,215,11370
579,46666,-764.8040000000001,0.050000000000000044,1.7488733530044556,55,15,117,174,11417
580,46986,-780.4260000000002,0.050000000000000044,0.7792233228683472,59,24,237,299,11497
581,47289,-1032.3169999999993,0.050000000000000044,1.8884751796722412,67,43,193,283,11573
582,47586,-1123.9809999999964,0.050000000000000044,1.3051501512527466,60,23,214,275,11647
583,47882,29.10100000000075,0.050000000000000044,0.9939450621604919,86,112,98,204,11721
584,48168,-1364.1289999999972,0.050000000000000044,1.01218581199646,55,33,198,259,11793
585,48349,-602.6640000000009,0.050000000000000044,1.0798745155334473,71,21,89,161,11838
586,48577,-42.56400000000015,0.050000000000000044,0.9440930485725403,99,90,39,144,11895
587,48918,-749.7159999999991,0.050000000000000044,0.8360946178436279,60,36,245,322,11980
588,49148,-1083.9039999999984,0.050000000000000044,0.90227872133255,51,34,145,204,12038
589,49311,-755.9589999999985,0.050000000000000044,1.2109348773956299,43,22,98,147,12078
590,49612,-395.1659999999994,0.050000000000000044,1.1668610572814941,80,57,164,255,12154
591,50068,-821.7729999999983,0.050000000000000044,0.702959418296814,56,68,332,408,12268
592,50416,-666.9619999999993,0.050000000000000044,1.3581666946411133,69,62,217,302,12355
593,50744,-14.52699999999912,0.050000000000000044,1.1279044151306152,98,104,126,233,12437
594,50919,-506.34700000000004,0.050000000000000044,0.8031646609306335,104,38,33,138,12480
595,51098,-413.501,0.050000000000000044,1.0219569206237793,91,65,23,122,12525
596,51333,-212.08999999999983,0.050000000000000044,0.7094497084617615,97,82,56,159,12584
597,51637,-673.9319999999984,0.050000000000000044,0.48451414704322815,90,51,163,261,12660
598,51896,-664.7909999999988,0.050000000000000044,0.9187477231025696,69,57,133,210,12725
599,52202,-428.44100000000014,0.050000000000000044,1.1513780355453491,85,118,103,202,12801
600,52370,-780.2149999999995,0.050000000000000044,1.5836386680603027,80,40,48,131,12843
601,52569,-569.2559999999999,0.050000000000000044,1.1831728219985962,80,51,68,160,12893
602,52778,-666.063,0.050000000000000044,0.581123411655426,89,54,66,162,12945
603,53044,-41.127999999999574,0.050000000000000044,1.0704923868179321,91,95,80,189,13012
604,53258,-365.4910000000002,0.050000000000000044,0.9415688514709473,73,88,53,135,13065
605,53650,-801.3560000000008,0.050000000000000044,1.1303633451461792,96,77,219,350,13163
606,53964,362.41699999999844,0.050000000000000044,0.979632556438446,103,116,95,216,13242
607,54117,-581.4290000000001,0.050000000000000044,0.9143505096435547,93,53,7,109,13280
608,54407,-406.98600000000016,0.050000000000000044,1.041809320449829,82,59,149,243,13352
609,54625,-588.5039999999993,0.050000000000000044,1.1717511415481567,66,83,69,145,13407
610,54954,-762.8269999999986,0.050000000000000044,1.301594853401184,71,87,171,261,13489
611,55178,-892.3999999999987,0.050000000000000044,1.1140035390853882,65,44,115,187,13545
612,55573,-657.4759999999977,0.050000000000000044,1.4586893320083618,80,84,231,332,13644
613,55787,-492.15399999999994,0.050000000000000044,1.4343690872192383,81,80,53,145,13697
614,56110,292.9829999999994,0.050000000000000044,1.579285740852356,90,106,127,229,13778
615,56350,97.75499999999963,0.050000000000000044,1.0650660991668701,97,67,76,182,13838
616,56592,-746.9429999999975,0.050000000000000044,0.9176253080368042,80,59,103,200,13899
617,56904,178.58300000000057,0.050000000000000044,0.8628554344177246,90,124,98,211,13977
618,57143,360.8059999999994,0.050000000000000044,1.6477420330047607,112,84,43,167,14036
619,57386,-758.037,0.050000000000000044,1.2194204330444336,63,39,141,213,14097
620,57549,-608.1870000000001,0.050000000000000044,0.9304022192955017,55,12,96,155,14138
621,57852,-996.8170000000002,0.050000000000000044,0.9975968599319458,96,33,174,278,14214
622,58040,-609.689,0.050000000000000044,1.1477997303009033,88,58,42,138,14261
623,58422,-542.2959999999999,0.050000000000000044,0.9435731172561646,76,102,204,309,14356
624,58744,-602.2830000000005,0.050000000000000044,1.9355480670928955,67,58,197,287,14437
625,59111,-621.1589999999986,0.050000000000000044,1.1349536180496216,69,50,248,331,14528
626,59352,761.7409999999998,0.050000000000000044,1.2105956077575684,110,100,31,154,14589
627,59715,-682.6419999999993,0.050000000000000044,1.2158317565917969,73,88,202,305,14679
628,60000,-13.618999999999772,0.050000000000000044,0.9694278836250305,66,94,125,221,14751
